Fecha,CUT,Region,Comuna,Confirmados Acumulados,Nuevos Confirmados
23-04-2020,8104,BI,Florida,3,0
24-04-2020,8104,BI,Florida,3,0
25-04-2020,8104,BI,Florida,3,0
26-04-2020,8104,BI,Florida,3,0
27-04-2020,8104,BI,Florida,3,0
28-04-2020,8104,BI,Florida,3,0
29-04-2020,8104,BI,Florida,3,0
30-04-2020,8104,BI,Florida,3,0
01-05-2020,8104,BI,Florida,3,0
03-05-2020,8104,BI,Florida,3,0
04-05-2020,8104,BI,Florida,3,0
05-05-2020,8104,BI,Florida,3,0
06-05-2020,8104,BI,Florida,3,0
07-05-2020,8104,BI,Florida,3,0
08-05-2020,8104,BI,Florida,3,0
09-05-2020,8104,BI,Florida,3,0
10-05-2020,8104,BI,Florida,3,0
11-05-2020,8104,BI,Florida,3,0
12-05-2020,8104,BI,Florida,3,0
13-05-2020,8104,BI,Florida,3,0
14-05-2020,8104,BI,Florida,3,0
15-05-2020,8104,BI,Florida,3,0
16-05-2020,8104,BI,Florida,3,0
17-05-2020,8104,BI,Florida,3,0
18-05-2020,8104,BI,Florida,3,0
19-05-2020,8104,BI,Florida,3,0
20-05-2020,8104,BI,Florida,3,0
21-05-2020,8104,BI,Florida,3,0
22-05-2020,8104,BI,Florida,4,1
23-05-2020,8104,BI,Florida,4,0
24-05-2020,8104,BI,Florida,4,0
25-05-2020,8104,BI,Florida,4,0
26-05-2020,8104,BI,Florida,4,0
27-05-2020,8104,BI,Florida,4,0
28-05-2020,8104,BI,Florida,5,1
29-05-2020,8104,BI,Florida,5,0
30-05-2020,8104,BI,Florida,5,0
31-05-2020,8104,BI,Florida,5,0
01-06-2020,8104,BI,Florida,5,0
02-06-2020,8104,BI,Florida,5,0
03-06-2020,8104,BI,Florida,5,0
04-06-2020,8104,BI,Florida,5,0
05-06-2020,8104,BI,Florida,5,0
06-06-2020,8104,BI,Florida,5,0
07-06-2020,8104,BI,Florida,5,0
08-06-2020,8104,BI,Florida,5,0
09-06-2020,8104,BI,Florida,5,0
10-06-2020,8104,BI,Florida,5,0
11-06-2020,8104,BI,Florida,6,1
12-06-2020,8104,BI,Florida,6,0
13-06-2020,8104,BI,Florida,6,0
14-06-2020,8104,BI,Florida,7,1
15-06-2020,8104,BI,Florida,7,0
16-06-2020,8104,BI,Florida,7,0
18-06-2020,8104,BI,Florida,8,1
19-06-2020,8104,BI,Florida,9,1
20-06-2020,8104,BI,Florida,10,1
21-06-2020,8104,BI,Florida,10,0
22-06-2020,8104,BI,Florida,12,2
23-06-2020,8104,BI,Florida,12,0
24-06-2020,8104,BI,Florida,14,2
25-06-2020,8104,BI,Florida,17,3
26-06-2020,8104,BI,Florida,18,1
27-06-2020,8104,BI,Florida,18,0
28-06-2020,8104,BI,Florida,18,0
29-06-2020,8104,BI,Florida,22,4
30-06-2020,8104,BI,Florida,24,2
01-07-2020,8104,BI,Florida,24,0
02-04-2020,8207,BI,Tirúa,2,2
03-04-2020,8207,BI,Tirúa,2,0
04-04-2020,8207,BI,Tirúa,2,0
05-04-2020,8207,BI,Tirúa,4,2
06-04-2020,8207,BI,Tirúa,4,0
07-04-2020,8207,BI,Tirúa,4,0
08-04-2020,8207,BI,Tirúa,4,0
09-04-2020,8207,BI,Tirúa,4,0
10-04-2020,8207,BI,Tirúa,4,0
11-04-2020,8207,BI,Tirúa,4,0
12-04-2020,8207,BI,Tirúa,4,0
13-04-2020,8207,BI,Tirúa,4,0
14-04-2020,8207,BI,Tirúa,4,0
15-04-2020,8207,BI,Tirúa,4,0
16-04-2020,8207,BI,Tirúa,4,0
17-04-2020,8207,BI,Tirúa,4,0
18-04-2020,8207,BI,Tirúa,4,0
19-04-2020,8207,BI,Tirúa,4,0
20-04-2020,8207,BI,Tirúa,4,0
21-04-2020,8207,BI,Tirúa,4,0
22-04-2020,8207,BI,Tirúa,4,0
23-04-2020,8207,BI,Tirúa,4,0
24-04-2020,8207,BI,Tirúa,4,0
25-04-2020,8207,BI,Tirúa,4,0
26-04-2020,8207,BI,Tirúa,4,0
27-04-2020,8207,BI,Tirúa,4,0
28-04-2020,8207,BI,Tirúa,4,0
29-04-2020,8207,BI,Tirúa,4,0
30-04-2020,8207,BI,Tirúa,4,0
01-05-2020,8207,BI,Tirúa,4,0
03-05-2020,8207,BI,Tirúa,4,0
04-05-2020,8207,BI,Tirúa,4,0
05-05-2020,8207,BI,Tirúa,4,0
06-05-2020,8207,BI,Tirúa,4,0
07-05-2020,8207,BI,Tirúa,4,0
08-05-2020,8207,BI,Tirúa,4,0
09-05-2020,8207,BI,Tirúa,4,0
10-05-2020,8207,BI,Tirúa,4,0
11-05-2020,8207,BI,Tirúa,4,0
12-05-2020,8207,BI,Tirúa,4,0
13-05-2020,8207,BI,Tirúa,4,0
14-05-2020,8207,BI,Tirúa,4,0
15-05-2020,8207,BI,Tirúa,4,0
16-05-2020,8207,BI,Tirúa,4,0
17-05-2020,8207,BI,Tirúa,4,0
18-05-2020,8207,BI,Tirúa,4,0
19-05-2020,8207,BI,Tirúa,4,0
20-05-2020,8207,BI,Tirúa,4,0
21-05-2020,8207,BI,Tirúa,4,0
22-05-2020,8207,BI,Tirúa,4,0
23-05-2020,8207,BI,Tirúa,4,0
24-05-2020,8207,BI,Tirúa,4,0
25-05-2020,8207,BI,Tirúa,4,0
26-05-2020,8207,BI,Tirúa,4,0
27-05-2020,8207,BI,Tirúa,4,0
28-05-2020,8207,BI,Tirúa,4,0
29-05-2020,8207,BI,Tirúa,4,0
30-05-2020,8207,BI,Tirúa,4,0
31-05-2020,8207,BI,Tirúa,4,0
01-06-2020,8207,BI,Tirúa,4,0
02-06-2020,8207,BI,Tirúa,4,0
03-06-2020,8207,BI,Tirúa,4,0
04-06-2020,8207,BI,Tirúa,4,0
05-06-2020,8207,BI,Tirúa,4,0
06-06-2020,8207,BI,Tirúa,4,0
07-06-2020,8207,BI,Tirúa,4,0
08-06-2020,8207,BI,Tirúa,4,0
09-06-2020,8207,BI,Tirúa,4,0
10-06-2020,8207,BI,Tirúa,4,0
11-06-2020,8207,BI,Tirúa,5,1
12-06-2020,8207,BI,Tirúa,6,1
13-06-2020,8207,BI,Tirúa,6,0
14-06-2020,8207,BI,Tirúa,6,0
15-06-2020,8207,BI,Tirúa,8,2
16-06-2020,8207,BI,Tirúa,8,0
18-06-2020,8207,BI,Tirúa,8,0
19-06-2020,8207,BI,Tirúa,8,0
20-06-2020,8207,BI,Tirúa,9,1
21-06-2020,8207,BI,Tirúa,9,0
22-06-2020,8207,BI,Tirúa,9,0
23-06-2020,8207,BI,Tirúa,12,3
24-06-2020,8207,BI,Tirúa,12,0
25-06-2020,8207,BI,Tirúa,15,3
26-06-2020,8207,BI,Tirúa,15,0
27-06-2020,8207,BI,Tirúa,15,0
28-06-2020,8207,BI,Tirúa,22,7
29-06-2020,8207,BI,Tirúa,22,0
30-06-2020,8207,BI,Tirúa,22,0
01-07-2020,8207,BI,Tirúa,23,1
18-05-2020,8310,BI,San Rosendo,2,2
19-05-2020,8310,BI,San Rosendo,2,0
20-05-2020,8310,BI,San Rosendo,2,0
21-05-2020,8310,BI,San Rosendo,2,0
22-05-2020,8310,BI,San Rosendo,2,0
23-05-2020,8310,BI,San Rosendo,2,0
24-05-2020,8310,BI,San Rosendo,2,0
25-05-2020,8310,BI,San Rosendo,2,0
26-05-2020,8310,BI,San Rosendo,2,0
27-05-2020,8310,BI,San Rosendo,2,0
28-05-2020,8310,BI,San Rosendo,2,0
29-05-2020,8310,BI,San Rosendo,2,0
30-05-2020,8310,BI,San Rosendo,2,0
31-05-2020,8310,BI,San Rosendo,2,0
01-06-2020,8310,BI,San Rosendo,2,0
02-06-2020,8310,BI,San Rosendo,2,0
03-06-2020,8310,BI,San Rosendo,2,0
04-06-2020,8310,BI,San Rosendo,3,1
05-06-2020,8310,BI,San Rosendo,3,0
06-06-2020,8310,BI,San Rosendo,5,2
07-06-2020,8310,BI,San Rosendo,5,0
08-06-2020,8310,BI,San Rosendo,5,0
09-06-2020,8310,BI,San Rosendo,5,0
10-06-2020,8310,BI,San Rosendo,5,0
11-06-2020,8310,BI,San Rosendo,5,0
12-06-2020,8310,BI,San Rosendo,5,0
13-06-2020,8310,BI,San Rosendo,5,0
14-06-2020,8310,BI,San Rosendo,5,0
15-06-2020,8310,BI,San Rosendo,5,0
16-06-2020,8310,BI,San Rosendo,5,0
18-06-2020,8310,BI,San Rosendo,5,0
19-06-2020,8310,BI,San Rosendo,7,2
20-06-2020,8310,BI,San Rosendo,10,3
21-06-2020,8310,BI,San Rosendo,10,0
22-06-2020,8310,BI,San Rosendo,11,1
23-06-2020,8310,BI,San Rosendo,11,0
24-06-2020,8310,BI,San Rosendo,11,0
25-06-2020,8310,BI,San Rosendo,12,1
26-06-2020,8310,BI,San Rosendo,15,3
27-06-2020,8310,BI,San Rosendo,15,0
28-06-2020,8310,BI,San Rosendo,15,0
29-06-2020,8310,BI,San Rosendo,15,0
30-06-2020,8310,BI,San Rosendo,15,0
01-07-2020,8310,BI,San Rosendo,15,0
24-05-2020,8309,BI,Quilleco,1,1
25-05-2020,8309,BI,Quilleco,1,0
26-05-2020,8309,BI,Quilleco,1,0
27-05-2020,8309,BI,Quilleco,1,0
28-05-2020,8309,BI,Quilleco,1,0
29-05-2020,8309,BI,Quilleco,1,0
30-05-2020,8309,BI,Quilleco,2,1
31-05-2020,8309,BI,Quilleco,2,0
01-06-2020,8309,BI,Quilleco,2,0
02-06-2020,8309,BI,Quilleco,2,0
03-06-2020,8309,BI,Quilleco,2,0
04-06-2020,8309,BI,Quilleco,3,1
05-06-2020,8309,BI,Quilleco,3,0
06-06-2020,8309,BI,Quilleco,5,2
07-06-2020,8309,BI,Quilleco,5,0
08-06-2020,8309,BI,Quilleco,5,0
09-06-2020,8309,BI,Quilleco,5,0
10-06-2020,8309,BI,Quilleco,5,0
11-06-2020,8309,BI,Quilleco,5,0
12-06-2020,8309,BI,Quilleco,6,1
13-06-2020,8309,BI,Quilleco,6,0
14-06-2020,8309,BI,Quilleco,6,0
15-06-2020,8309,BI,Quilleco,6,0
16-06-2020,8309,BI,Quilleco,6,0
18-06-2020,8309,BI,Quilleco,6,0
19-06-2020,8309,BI,Quilleco,6,0
20-06-2020,8309,BI,Quilleco,6,0
21-06-2020,8309,BI,Quilleco,7,1
22-06-2020,8309,BI,Quilleco,8,1
23-06-2020,8309,BI,Quilleco,8,0
24-06-2020,8309,BI,Quilleco,9,1
25-06-2020,8309,BI,Quilleco,10,1
26-06-2020,8309,BI,Quilleco,10,0
27-06-2020,8309,BI,Quilleco,10,0
28-06-2020,8309,BI,Quilleco,11,1
29-06-2020,8309,BI,Quilleco,12,1
30-06-2020,8309,BI,Quilleco,12,0
01-07-2020,8309,BI,Quilleco,15,3
04-06-2020,8308,BI,Quilaco,1,1
05-06-2020,8308,BI,Quilaco,1,0
06-06-2020,8308,BI,Quilaco,2,1
07-06-2020,8308,BI,Quilaco,3,1
08-06-2020,8308,BI,Quilaco,3,0
09-06-2020,8308,BI,Quilaco,3,0
10-06-2020,8308,BI,Quilaco,3,0
11-06-2020,8308,BI,Quilaco,3,0
12-06-2020,8308,BI,Quilaco,5,2
13-06-2020,8308,BI,Quilaco,5,0
14-06-2020,8308,BI,Quilaco,5,0
15-06-2020,8308,BI,Quilaco,5,0
16-06-2020,8308,BI,Quilaco,5,0
18-06-2020,8308,BI,Quilaco,6,1
19-06-2020,8308,BI,Quilaco,6,0
20-06-2020,8308,BI,Quilaco,7,1
21-06-2020,8308,BI,Quilaco,7,0
22-06-2020,8308,BI,Quilaco,7,0
23-06-2020,8308,BI,Quilaco,7,0
24-06-2020,8308,BI,Quilaco,7,0
25-06-2020,8308,BI,Quilaco,7,0
26-06-2020,8308,BI,Quilaco,7,0
27-06-2020,8308,BI,Quilaco,7,0
28-06-2020,8308,BI,Quilaco,10,3
29-06-2020,8308,BI,Quilaco,11,1
30-06-2020,8308,BI,Quilaco,11,0
01-07-2020,8308,BI,Quilaco,11,0
04-06-2020,8204,BI,Contulmo,1,1
05-06-2020,8204,BI,Contulmo,1,0
06-06-2020,8204,BI,Contulmo,1,0
07-06-2020,8204,BI,Contulmo,1,0
08-06-2020,8204,BI,Contulmo,1,0
09-06-2020,8204,BI,Contulmo,1,0
10-06-2020,8204,BI,Contulmo,1,0
11-06-2020,8204,BI,Contulmo,1,0
12-06-2020,8204,BI,Contulmo,1,0
13-06-2020,8204,BI,Contulmo,1,0
14-06-2020,8204,BI,Contulmo,1,0
15-06-2020,8204,BI,Contulmo,1,0
16-06-2020,8204,BI,Contulmo,1,0
18-06-2020,8204,BI,Contulmo,2,1
19-06-2020,8204,BI,Contulmo,2,0
20-06-2020,8204,BI,Contulmo,2,0
21-06-2020,8204,BI,Contulmo,2,0
22-06-2020,8204,BI,Contulmo,2,0
23-06-2020,8204,BI,Contulmo,4,2
24-06-2020,8204,BI,Contulmo,4,0
25-06-2020,8204,BI,Contulmo,4,0
26-06-2020,8204,BI,Contulmo,5,1
27-06-2020,8204,BI,Contulmo,5,0
28-06-2020,8204,BI,Contulmo,7,2
29-06-2020,8204,BI,Contulmo,7,0
30-06-2020,8204,BI,Contulmo,12,5
01-07-2020,8204,BI,Contulmo,16,4
23-03-2020,9201,AR,Angol,3,3
24-03-2020,9201,AR,Angol,3,0
25-03-2020,9201,AR,Angol,4,1
26-03-2020,9201,AR,Angol,4,0
27-03-2020,9201,AR,Angol,4,0
28-03-2020,9201,AR,Angol,5,1
29-03-2020,9201,AR,Angol,5,0
30-03-2020,9201,AR,Angol,8,3
31-03-2020,9201,AR,Angol,9,1
01-04-2020,9201,AR,Angol,12,3
02-04-2020,9201,AR,Angol,12,0
03-04-2020,9201,AR,Angol,12,0
04-04-2020,9201,AR,Angol,12,0
05-04-2020,9201,AR,Angol,14,2
06-04-2020,9201,AR,Angol,20,6
07-04-2020,9201,AR,Angol,23,3
08-04-2020,9201,AR,Angol,24,1
09-04-2020,9201,AR,Angol,26,2
10-04-2020,9201,AR,Angol,26,0
11-04-2020,9201,AR,Angol,28,2
12-04-2020,9201,AR,Angol,29,1
13-04-2020,9201,AR,Angol,33,4
14-04-2020,9201,AR,Angol,35,2
15-04-2020,9201,AR,Angol,33,-2
16-04-2020,9201,AR,Angol,39,6
17-04-2020,9201,AR,Angol,41,2
18-04-2020,9201,AR,Angol,44,3
19-04-2020,9201,AR,Angol,45,1
20-04-2020,9201,AR,Angol,55,10
21-04-2020,9201,AR,Angol,64,9
22-04-2020,9201,AR,Angol,67,3
23-04-2020,9201,AR,Angol,73,6
24-04-2020,9201,AR,Angol,81,8
25-04-2020,9201,AR,Angol,86,5
26-04-2020,9201,AR,Angol,86,0
27-04-2020,9201,AR,Angol,90,4
28-04-2020,9201,AR,Angol,96,6
29-04-2020,9201,AR,Angol,99,3
30-04-2020,9201,AR,Angol,103,4
01-05-2020,9201,AR,Angol,102,-1
02-05-2020,9201,AR,Angol,106,4
03-05-2020,9201,AR,Angol,106,0
04-05-2020,9201,AR,Angol,108,2
05-05-2020,9201,AR,Angol,110,2
06-05-2020,9201,AR,Angol,111,1
07-05-2020,9201,AR,Angol,113,2
08-05-2020,9201,AR,Angol,113,0
09-05-2020,9201,AR,Angol,115,2
10-05-2020,9201,AR,Angol,117,2
11-05-2020,9201,AR,Angol,119,2
12-05-2020,9201,AR,Angol,120,1
13-05-2020,9201,AR,Angol,120,0
14-05-2020,9201,AR,Angol,120,0
15-05-2020,9201,AR,Angol,121,1
16-05-2020,9201,AR,Angol,121,0
17-05-2020,9201,AR,Angol,121,0
18-05-2020,9201,AR,Angol,123,2
19-05-2020,9201,AR,Angol,125,2
20-05-2020,9201,AR,Angol,125,0
21-05-2020,9201,AR,Angol,125,0
22-05-2020,9201,AR,Angol,126,1
23-05-2020,9201,AR,Angol,129,3
24-05-2020,9201,AR,Angol,135,6
25-05-2020,9201,AR,Angol,137,2
26-05-2020,9201,AR,Angol,137,0
27-05-2020,9201,AR,Angol,142,5
28-05-2020,9201,AR,Angol,146,4
29-05-2020,9201,AR,Angol,148,2
30-05-2020,9201,AR,Angol,154,6
31-05-2020,9201,AR,Angol,155,1
01-06-2020,9201,AR,Angol,156,1
02-06-2020,9201,AR,Angol,159,3
03-06-2020,9201,AR,Angol,162,3
04-06-2020,9201,AR,Angol,162,0
05-06-2020,9201,AR,Angol,171,9
06-06-2020,9201,AR,Angol,172,1
07-06-2020,9201,AR,Angol,180,8
08-06-2020,9201,AR,Angol,184,4
09-06-2020,9201,AR,Angol,184,0
10-06-2020,9201,AR,Angol,190,6
11-06-2020,9201,AR,Angol,214,24
12-06-2020,9201,AR,Angol,224,10
13-06-2020,9201,AR,Angol,242,18
14-06-2020,9201,AR,Angol,248,6
15-06-2020,9201,AR,Angol,259,11
16-06-2020,9201,AR,Angol,262,3
17-06-2020,9201,AR,Angol,263,1
18-06-2020,9201,AR,Angol,275,12
19-06-2020,9201,AR,Angol,279,4
20-06-2020,9201,AR,Angol,281,2
21-06-2020,9201,AR,Angol,292,11
22-06-2020,9201,AR,Angol,309,17
23-06-2020,9201,AR,Angol,312,3
24-06-2020,9201,AR,Angol,313,1
25-06-2020,9201,AR,Angol,319,6
26-06-2020,9201,AR,Angol,326,7
27-06-2020,9201,AR,Angol,330,4
28-06-2020,9201,AR,Angol,333,3
29-06-2020,9201,AR,Angol,340,7
30-06-2020,9201,AR,Angol,341,1
01-07-2020,9201,AR,Angol,344,3
31-03-2020,9102,AR,Carahue,1,1
01-04-2020,9102,AR,Carahue,1,0
02-04-2020,9102,AR,Carahue,2,1
03-04-2020,9102,AR,Carahue,2,0
04-04-2020,9102,AR,Carahue,2,0
05-04-2020,9102,AR,Carahue,2,0
06-04-2020,9102,AR,Carahue,5,3
07-04-2020,9102,AR,Carahue,6,1
08-04-2020,9102,AR,Carahue,8,2
09-04-2020,9102,AR,Carahue,8,0
10-04-2020,9102,AR,Carahue,10,2
11-04-2020,9102,AR,Carahue,14,4
12-04-2020,9102,AR,Carahue,18,4
13-04-2020,9102,AR,Carahue,18,0
14-04-2020,9102,AR,Carahue,18,0
15-04-2020,9102,AR,Carahue,19,1
16-04-2020,9102,AR,Carahue,21,2
17-04-2020,9102,AR,Carahue,25,4
18-04-2020,9102,AR,Carahue,25,0
19-04-2020,9102,AR,Carahue,25,0
20-04-2020,9102,AR,Carahue,25,0
21-04-2020,9102,AR,Carahue,26,1
22-04-2020,9102,AR,Carahue,26,0
23-04-2020,9102,AR,Carahue,29,3
24-04-2020,9102,AR,Carahue,29,0
25-04-2020,9102,AR,Carahue,30,1
26-04-2020,9102,AR,Carahue,30,0
27-04-2020,9102,AR,Carahue,30,0
28-04-2020,9102,AR,Carahue,30,0
29-04-2020,9102,AR,Carahue,30,0
30-04-2020,9102,AR,Carahue,30,0
01-05-2020,9102,AR,Carahue,30,0
02-05-2020,9102,AR,Carahue,30,0
03-05-2020,9102,AR,Carahue,34,4
04-05-2020,9102,AR,Carahue,34,0
05-05-2020,9102,AR,Carahue,34,0
06-05-2020,9102,AR,Carahue,34,0
07-05-2020,9102,AR,Carahue,35,1
08-05-2020,9102,AR,Carahue,35,0
09-05-2020,9102,AR,Carahue,35,0
10-05-2020,9102,AR,Carahue,35,0
11-05-2020,9102,AR,Carahue,36,1
12-05-2020,9102,AR,Carahue,35,-1
13-05-2020,9102,AR,Carahue,35,0
14-05-2020,9102,AR,Carahue,35,0
15-05-2020,9102,AR,Carahue,35,0
16-05-2020,9102,AR,Carahue,36,1
17-05-2020,9102,AR,Carahue,36,0
18-05-2020,9102,AR,Carahue,36,0
19-05-2020,9102,AR,Carahue,36,0
20-05-2020,9102,AR,Carahue,36,0
21-05-2020,9102,AR,Carahue,39,3
22-05-2020,9102,AR,Carahue,39,0
23-05-2020,9102,AR,Carahue,42,3
24-05-2020,9102,AR,Carahue,43,1
25-05-2020,9102,AR,Carahue,45,2
26-05-2020,9102,AR,Carahue,46,1
27-05-2020,9102,AR,Carahue,46,0
28-05-2020,9102,AR,Carahue,47,1
29-05-2020,9102,AR,Carahue,50,3
30-05-2020,9102,AR,Carahue,52,2
31-05-2020,9102,AR,Carahue,52,0
01-06-2020,9102,AR,Carahue,53,1
02-06-2020,9102,AR,Carahue,53,0
03-06-2020,9102,AR,Carahue,54,1
04-06-2020,9102,AR,Carahue,54,0
05-06-2020,9102,AR,Carahue,63,9
06-06-2020,9102,AR,Carahue,67,4
07-06-2020,9102,AR,Carahue,69,2
08-06-2020,9102,AR,Carahue,69,0
09-06-2020,9102,AR,Carahue,69,0
10-06-2020,9102,AR,Carahue,68,-1
11-06-2020,9102,AR,Carahue,68,0
12-06-2020,9102,AR,Carahue,68,0
13-06-2020,9102,AR,Carahue,68,0
14-06-2020,9102,AR,Carahue,68,0
15-06-2020,9102,AR,Carahue,68,0
16-06-2020,9102,AR,Carahue,68,0
17-06-2020,9102,AR,Carahue,69,1
18-06-2020,9102,AR,Carahue,69,0
19-06-2020,9102,AR,Carahue,69,0
20-06-2020,9102,AR,Carahue,71,2
21-06-2020,9102,AR,Carahue,77,6
22-06-2020,9102,AR,Carahue,77,0
23-06-2020,9102,AR,Carahue,77,0
24-06-2020,9102,AR,Carahue,77,0
25-06-2020,9102,AR,Carahue,77,0
26-06-2020,9102,AR,Carahue,77,0
27-06-2020,9102,AR,Carahue,78,1
28-06-2020,9102,AR,Carahue,78,0
29-06-2020,9102,AR,Carahue,78,0
30-06-2020,9102,AR,Carahue,78,0
01-07-2020,9102,AR,Carahue,78,0
27-03-2020,9121,AR,CholChol,2,2
28-03-2020,9121,AR,CholChol,2,0
29-03-2020,9121,AR,CholChol,2,0
30-03-2020,9121,AR,CholChol,2,0
31-03-2020,9121,AR,CholChol,2,0
01-04-2020,9121,AR,CholChol,3,1
02-04-2020,9121,AR,CholChol,3,0
03-04-2020,9121,AR,CholChol,3,0
04-04-2020,9121,AR,CholChol,2,-1
05-04-2020,9121,AR,CholChol,3,1
06-04-2020,9121,AR,CholChol,3,0
07-04-2020,9121,AR,CholChol,3,0
08-04-2020,9121,AR,CholChol,3,0
09-04-2020,9121,AR,CholChol,3,0
10-04-2020,9121,AR,CholChol,3,0
11-04-2020,9121,AR,CholChol,3,0
12-04-2020,9121,AR,CholChol,3,0
13-04-2020,9121,AR,CholChol,3,0
14-04-2020,9121,AR,CholChol,3,0
15-04-2020,9121,AR,CholChol,3,0
16-04-2020,9121,AR,CholChol,3,0
17-04-2020,9121,AR,CholChol,3,0
18-04-2020,9121,AR,CholChol,3,0
19-04-2020,9121,AR,CholChol,3,0
20-04-2020,9121,AR,CholChol,3,0
21-04-2020,9121,AR,CholChol,3,0
22-04-2020,9121,AR,CholChol,3,0
23-04-2020,9121,AR,CholChol,3,0
24-04-2020,9121,AR,CholChol,3,0
25-04-2020,9121,AR,CholChol,3,0
26-04-2020,9121,AR,CholChol,3,0
27-04-2020,9121,AR,CholChol,3,0
28-04-2020,9121,AR,CholChol,3,0
29-04-2020,9121,AR,CholChol,3,0
30-04-2020,9121,AR,CholChol,4,1
01-05-2020,9121,AR,CholChol,4,0
02-05-2020,9121,AR,CholChol,4,0
03-05-2020,9121,AR,CholChol,4,0
04-05-2020,9121,AR,CholChol,4,0
05-05-2020,9121,AR,CholChol,4,0
06-05-2020,9121,AR,CholChol,4,0
07-05-2020,9121,AR,CholChol,4,0
08-05-2020,9121,AR,CholChol,4,0
09-05-2020,9121,AR,CholChol,4,0
10-05-2020,9121,AR,CholChol,4,0
11-05-2020,9121,AR,CholChol,4,0
12-05-2020,9121,AR,CholChol,4,0
13-05-2020,9121,AR,CholChol,5,1
14-05-2020,9121,AR,CholChol,5,0
15-05-2020,9121,AR,CholChol,5,0
16-05-2020,9121,AR,CholChol,5,0
17-05-2020,9121,AR,CholChol,5,0
18-05-2020,9121,AR,CholChol,5,0
19-05-2020,9121,AR,CholChol,5,0
20-05-2020,9121,AR,CholChol,5,0
21-05-2020,9121,AR,CholChol,6,1
22-05-2020,9121,AR,CholChol,6,0
23-05-2020,9121,AR,CholChol,6,0
24-05-2020,9121,AR,CholChol,6,0
25-05-2020,9121,AR,CholChol,6,0
26-05-2020,9121,AR,CholChol,6,0
27-05-2020,9121,AR,CholChol,6,0
28-05-2020,9121,AR,CholChol,6,0
29-05-2020,9121,AR,CholChol,6,0
30-05-2020,9121,AR,CholChol,6,0
31-05-2020,9121,AR,CholChol,6,0
01-06-2020,9121,AR,CholChol,7,1
02-06-2020,9121,AR,CholChol,7,0
03-06-2020,9121,AR,CholChol,8,1
04-06-2020,9121,AR,CholChol,8,0
05-06-2020,9121,AR,CholChol,16,8
06-06-2020,9121,AR,CholChol,18,2
07-06-2020,9121,AR,CholChol,18,0
08-06-2020,9121,AR,CholChol,22,4
09-06-2020,9121,AR,CholChol,22,0
10-06-2020,9121,AR,CholChol,22,0
11-06-2020,9121,AR,CholChol,22,0
12-06-2020,9121,AR,CholChol,24,2
13-06-2020,9121,AR,CholChol,24,0
14-06-2020,9121,AR,CholChol,24,0
15-06-2020,9121,AR,CholChol,24,0
16-06-2020,9121,AR,CholChol,24,0
17-06-2020,9121,AR,CholChol,24,0
18-06-2020,9121,AR,CholChol,24,0
19-06-2020,9121,AR,CholChol,24,0
20-06-2020,9121,AR,CholChol,24,0
21-06-2020,9121,AR,CholChol,24,0
22-06-2020,9121,AR,CholChol,24,0
23-06-2020,9121,AR,CholChol,24,0
24-06-2020,9121,AR,CholChol,24,0
25-06-2020,9121,AR,CholChol,24,0
26-06-2020,9121,AR,CholChol,24,0
27-06-2020,9121,AR,CholChol,24,0
28-06-2020,9121,AR,CholChol,24,0
29-06-2020,9121,AR,CholChol,24,0
30-06-2020,9121,AR,CholChol,24,0
01-07-2020,9121,AR,CholChol,24,0
18-04-2020,9202,AR,Collipulli,1,1
19-04-2020,9202,AR,Collipulli,2,1
20-04-2020,9202,AR,Collipulli,2,0
21-04-2020,9202,AR,Collipulli,3,1
22-04-2020,9202,AR,Collipulli,3,0
23-04-2020,9202,AR,Collipulli,3,0
24-04-2020,9202,AR,Collipulli,3,0
25-04-2020,9202,AR,Collipulli,5,2
26-04-2020,9202,AR,Collipulli,6,1
27-04-2020,9202,AR,Collipulli,6,0
28-04-2020,9202,AR,Collipulli,6,0
29-04-2020,9202,AR,Collipulli,6,0
30-04-2020,9202,AR,Collipulli,6,0
01-05-2020,9202,AR,Collipulli,6,0
02-05-2020,9202,AR,Collipulli,6,0
03-05-2020,9202,AR,Collipulli,6,0
04-05-2020,9202,AR,Collipulli,6,0
05-05-2020,9202,AR,Collipulli,6,0
06-05-2020,9202,AR,Collipulli,6,0
07-05-2020,9202,AR,Collipulli,6,0
08-05-2020,9202,AR,Collipulli,6,0
09-05-2020,9202,AR,Collipulli,6,0
10-05-2020,9202,AR,Collipulli,6,0
11-05-2020,9202,AR,Collipulli,6,0
12-05-2020,9202,AR,Collipulli,6,0
13-05-2020,9202,AR,Collipulli,6,0
14-05-2020,9202,AR,Collipulli,6,0
15-05-2020,9202,AR,Collipulli,6,0
16-05-2020,9202,AR,Collipulli,7,1
17-05-2020,9202,AR,Collipulli,7,0
18-05-2020,9202,AR,Collipulli,7,0
19-05-2020,9202,AR,Collipulli,9,2
20-05-2020,9202,AR,Collipulli,9,0
21-05-2020,9202,AR,Collipulli,10,1
22-05-2020,9202,AR,Collipulli,11,1
23-05-2020,9202,AR,Collipulli,13,2
24-05-2020,9202,AR,Collipulli,14,1
25-05-2020,9202,AR,Collipulli,19,5
26-05-2020,9202,AR,Collipulli,20,1
27-05-2020,9202,AR,Collipulli,19,-1
28-05-2020,9202,AR,Collipulli,23,4
29-05-2020,9202,AR,Collipulli,25,2
30-05-2020,9202,AR,Collipulli,26,1
