Fecha,CUT,Region,Comuna,Casos Confirmados
05-06-2020,16203,NB,Coelemu,25
05-06-2020,16302,NB,Coihueco,53
05-06-2020,16104,NB,El Carmen,25
05-06-2020,16204,NB,Ninhue,12
05-06-2020,16303,NB,Ñiquén,20
05-06-2020,16105,NB,Pemuco,15
05-06-2020,16106,NB,Pinto,15
05-06-2020,16205,NB,Portezuelo,7
05-06-2020,16107,NB,Quillón,67
05-06-2020,16201,NB,Quirihue,21
05-06-2020,16206,NB,Ránquil,10
05-06-2020,16301,NB,San Carlos,91
05-06-2020,16304,NB,San Fabián,8
05-06-2020,16108,NB,San Ignacio,30
05-06-2020,16305,NB,San Nicolás,33
05-06-2020,16207,NB,Treguaco,1
05-06-2020,16109,NB,Yungay,63
05-06-2020,8314,BI,Alto Biobío,98
05-06-2020,8302,BI,Antuco,18
05-06-2020,8202,BI,Arauco,68
05-06-2020,8303,BI,Cabrero,30
05-06-2020,8203,BI,Cañete,15
05-06-2020,8103,BI,Chiguayante,119
05-06-2020,8101,BI,Concepción,355
05-06-2020,8204,BI,Contulmo,1
05-06-2020,8102,BI,Coronel,196
05-06-2020,8205,BI,Curanilahue,8
05-06-2020,8104,BI,Florida,5
05-06-2020,8112,BI,Hualpén,175
05-06-2020,8105,BI,Hualqui,46
05-06-2020,8304,BI,Laja,67
05-06-2020,8201,BI,Lebu,3
05-06-2020,8206,BI,Los Álamos,3
05-06-2020,8301,BI,Los Ángeles,295
05-06-2020,8106,BI,Lota,61
05-06-2020,8305,BI,Mulchén,22
05-06-2020,8306,BI,Nacimiento,38
05-06-2020,8307,BI,Negrete,39
05-06-2020,8107,BI,Penco,45
05-06-2020,8308,BI,Quilaco,1
05-06-2020,8309,BI,Quilleco,3
05-06-2020,8108,BI,San Pedro de la Paz,216
05-06-2020,8310,BI,San Rosendo,3
05-06-2020,8311,BI,Santa Bárbara,40
05-06-2020,8109,BI,Santa Juana,4
05-06-2020,8110,BI,Talcahuano,244
05-06-2020,8207,BI,Tirúa,4
05-06-2020,8111,BI,Tomé,96
05-06-2020,8312,BI,Tucapel,24
05-06-2020,8313,BI,Yumbel,32
05-06-2020,9201,AR,Angol,172
05-06-2020,9102,AR,Carahue,63
05-06-2020,9121,AR,Cholchol,16
05-06-2020,9202,AR,Collipulli,30
05-06-2020,9103,AR,Cunco,31
05-06-2020,9203,AR,Curacautín,8
05-06-2020,9104,AR,Curarrehue,4
05-06-2020,9204,AR,Ercilla,16
05-06-2020,9105,AR,Freire,73
05-06-2020,9106,AR,Galvarino,47
05-06-2020,9107,AR,Gorbea,20
05-06-2020,9108,AR,Lautaro,89
05-06-2020,9109,AR,Loncoche,46
05-06-2020,9205,AR,Lonquimay,62
05-06-2020,9206,AR,Los Sauces,4
05-06-2020,9207,AR,Lumaco,14
05-06-2020,9110,AR,Melipeuco,8
05-06-2020,9111,AR,Nueva Imperial,56
05-06-2020,9112,AR,Padre Las Casas,163
05-06-2020,9113,AR,Perquenco,11
05-06-2020,9114,AR,Pitrufquén,58
05-06-2020,9115,AR,Pucón,50
05-06-2020,9208,AR,Purén,9
05-06-2020,9209,AR,Renaico,25
05-06-2020,9116,AR,Saavedra,87
05-06-2020,9101,AR,Temuco,838
05-06-2020,9117,AR,Teodoro Schmidt,10
05-06-2020,9118,AR,Toltén,16
05-06-2020,9210,AR,Traiguén,15
05-06-2020,9211,AR,Victoria,113
05-06-2020,9119,AR,Vilcún,92
05-06-2020,9120,AR,Villarrica,33
05-06-2020,14102,LR,Corral,13
05-06-2020,14202,LR,Futrono,40
05-06-2020,14201,LR,La Unión,48
05-06-2020,14203,LR,Lago Ranco,2
05-06-2020,14103,LR,Lanco,9
05-06-2020,14104,LR,Los Lagos,23
05-06-2020,14105,LR,Máfil,3
05-06-2020,14106,LR,Mariquina,16
05-06-2020,14107,LR,Paillaco,25
05-06-2020,14108,LR,Panguipulli,21
05-06-2020,14204,LR,Río Bueno,16
05-06-2020,14101,LR,Valdivia,182
05-06-2020,10202,LL,Ancud,85
05-06-2020,10102,LL,Calbuco,8
05-06-2020,10201,LL,Castro,8
05-06-2020,10401,LL,Chaitén,1
05-06-2020,10203,LL,Chonchi,0
05-06-2020,10103,LL,Cochamó,1
05-06-2020,10204,LL,Curaco de Vélez,0
05-06-2020,10205,LL,Dalcahue,6
05-06-2020,10104,LL,Fresia,0
05-06-2020,10105,LL,Frutillar,12
05-06-2020,10402,LL,Futaleufú,1
05-06-2020,10403,LL,Hualaihué,4
05-06-2020,10107,LL,Llanquihue,6
05-06-2020,10106,LL,Los Muermos,2
05-06-2020,10108,LL,Maullín,15
05-06-2020,10301,LL,Osorno,391
05-06-2020,10404,LL,Palena,0
05-06-2020,10101,LL,Puerto Montt,193
05-06-2020,10302,LL,Puerto Octay,5
05-06-2020,10109,LL,Puerto Varas,30
05-06-2020,10206,LL,Puqueldón,0
05-06-2020,10303,LL,Purranque,66
05-06-2020,10304,LL,Puyehue,11
05-06-2020,10207,LL,Queilén,0
05-06-2020,10208,LL,Quellón,1
05-06-2020,10209,LL,Quemchi,14
05-06-2020,10210,LL,Quinchao,1
05-06-2020,10305,LL,Río Negro,31
05-06-2020,10306,LL,San Juan de la Costa,34
05-06-2020,10307,LL,San Pablo,12
05-06-2020,11201,AI,Aisén,4
05-06-2020,11401,AI,Chile Chico,1
05-06-2020,11202,AI,Cisnes,0
05-06-2020,11301,AI,Cochrane,0
05-06-2020,11101,AI,Coyhaique,10
05-06-2020,11203,AI,Guaitecas,0
05-06-2020,11102,AI,Lago Verde,0
05-06-2020,11302,AI,O'Higgins,0
05-06-2020,11402,AI,Río Ibáñez,0
05-06-2020,11303,AI,Tortel,0
05-06-2020,12202,MA,Antártica,0
05-06-2020,12201,MA,Cabo de Hornos,21
05-06-2020,12102,MA,Laguna Blanca,0
05-06-2020,12401,MA,Natales,13
05-06-2020,12301,MA,Porvenir,9
05-06-2020,12302,MA,Primavera,1
05-06-2020,12101,MA,Punta Arenas,1024
05-06-2020,12103,MA,Río Verde,0
05-06-2020,12104,MA,San Gregorio,2
05-06-2020,12303,MA,Timaukel,0
05-06-2020,12402,MA,Torres del Paine,0
08-06-2020,15101,AP,Arica,904
08-06-2020,15102,AP,Camarones,0
08-06-2020,15202,AP,General Lagos,0
08-06-2020,15201,AP,Putre,1
08-06-2020,1107,TA,Alto Hospicio,1238
08-06-2020,1402,TA,Camiña,10
08-06-2020,1403,TA,Colchane,5
08-06-2020,1404,TA,Huara,37
08-06-2020,1101,TA,Iquique,1904
08-06-2020,1405,TA,Pica,59
08-06-2020,1401,TA,Pozo Almonte,121
08-06-2020,2101,AN,Antofagasta,1876
08-06-2020,2201,AN,Calama,756
08-06-2020,2302,AN,María Elena,168
08-06-2020,2102,AN,Mejillones,279
08-06-2020,2202,AN,Ollagüe,0
08-06-2020,2203,AN,San Pedro de Atacama,11
08-06-2020,2103,AN,Sierra Gorda,21
08-06-2020,2104,AN,Taltal,37
08-06-2020,2301,AN,Tocopilla,38
08-06-2020,3302,AT,Alto del Carmen,2
08-06-2020,3102,AT,Caldera,10
08-06-2020,3201,AT,Chañaral,1
08-06-2020,3101,AT,Copiapó,207
08-06-2020,3202,AT,Diego de Almagro,15
08-06-2020,3303,AT,Freirina,1
08-06-2020,3304,AT,Huasco,5
08-06-2020,3103,AT,Tierra Amarilla,26
08-06-2020,3301,AT,Vallenar,80
08-06-2020,4103,CO,Andacollo,19
08-06-2020,4202,CO,Canela,4
08-06-2020,4302,CO,Combarbalá,20
08-06-2020,4102,CO,Coquimbo,363
08-06-2020,4201,CO,Illapel,43
08-06-2020,4104,CO,La Higuera,1
08-06-2020,4101,CO,La Serena,260
08-06-2020,4203,CO,Los Vilos,8
08-06-2020,4303,CO,Monte Patria,68
08-06-2020,4301,CO,Ovalle,257
08-06-2020,4105,CO,Paiguano,4
08-06-2020,4304,CO,Punitaqui,26
08-06-2020,4305,CO,Río Hurtado,10
08-06-2020,4204,CO,Salamanca,37
08-06-2020,4106,CO,Vicuña,19
08-06-2020,5602,VS,Algarrobo,57
08-06-2020,5402,VS,Cabildo,32
08-06-2020,5502,VS,Calera,94
08-06-2020,5302,VS,Calle Larga,81
08-06-2020,5603,VS,Cartagena,61
08-06-2020,5102,VS,Casablanca,43
08-06-2020,5702,VS,Catemu,27
08-06-2020,5103,VS,Concón,90
08-06-2020,5604,VS,El Quisco,69
08-06-2020,5605,VS,El Tabo,70
08-06-2020,5503,VS,Hijuelas,33
08-06-2020,5201,VS,Isla de Pascua,5
08-06-2020,5104,VS,Juan Fernández,0
08-06-2020,5504,VS,La Cruz,36
08-06-2020,5401,VS,La Ligua,46
08-06-2020,5802,VS,Limache,146
08-06-2020,5703,VS,Llaillay,85
08-06-2020,5301,VS,Los Andes,273
08-06-2020,5506,VS,Nogales,25
08-06-2020,5803,VS,Olmué,25
08-06-2020,5704,VS,Panquehue,17
08-06-2020,5403,VS,Papudo,16
08-06-2020,5404,VS,Petorca,21
08-06-2020,5105,VS,Puchuncaví,24
08-06-2020,5705,VS,Putaendo,49
08-06-2020,5501,VS,Quillota,138
08-06-2020,5801,VS,Quilpué,321
08-06-2020,5107,VS,Quintero,122
08-06-2020,5303,VS,Rinconada,53
08-06-2020,5601,VS,San Antonio,538
08-06-2020,5304,VS,San Esteban,43
08-06-2020,5701,VS,San Felipe,267
08-06-2020,5706,VS,Santa María,46
08-06-2020,5606,VS,Santo Domingo,57
08-06-2020,5101,VS,Valparaíso,922
08-06-2020,5804,VS,Villa Alemana,288
08-06-2020,5109,VS,Viña del Mar,992
08-06-2020,5405,VS,Zapallar,3
08-06-2020,13502,RM,Alhué,10
08-06-2020,13402,RM,Buin,815
08-06-2020,13403,RM,Calera de Tango,146
08-06-2020,13102,RM,Cerrillos,1231
08-06-2020,13103,RM,Cerro Navia,2149
08-06-2020,13301,RM,Colina,1986
08-06-2020,13104,RM,Conchalí,2542
08-06-2020,13503,RM,Curacaví,402
08-06-2020,13105,RM,El Bosque,2418
08-06-2020,13602,RM,El Monte,252
08-06-2020,13106,RM,Estación Central,2943
08-06-2020,13107,RM,Huechuraba,1580
08-06-2020,13108,RM,Independencia,3630
08-06-2020,13603,RM,Isla de Maipo,133
08-06-2020,13109,RM,La Cisterna,1391
08-06-2020,13110,RM,La Florida,6031
08-06-2020,13111,RM,La Granja,3294
08-06-2020,13112,RM,La Pintana,3955
08-06-2020,13113,RM,La Reina,953
08-06-2020,13302,RM,Lampa,1257
08-06-2020,13114,RM,Las Condes,3034
08-06-2020,13115,RM,Lo Barnechea,1475
08-06-2020,13116,RM,Lo Espejo,1743
08-06-2020,13117,RM,Lo Prado,1566
08-06-2020,13118,RM,Macul,2149
08-06-2020,13119,RM,Maipú,5273
08-06-2020,13504,RM,María Pinto,83
08-06-2020,13501,RM,Melipilla,1060
08-06-2020,13120,RM,Ñuñoa,2533
08-06-2020,13604,RM,Padre Hurtado,548
08-06-2020,13404,RM,Paine,390
08-06-2020,13121,RM,Pedro Aguirre Cerda,1684
08-06-2020,13605,RM,Peñaflor,674
08-06-2020,13122,RM,Peñalolén,5552
08-06-2020,13202,RM,Pirque,388
08-06-2020,13123,RM,Providencia,1542
08-06-2020,13124,RM,Pudahuel,3201
08-06-2020,13201,RM,Puente Alto,9143
08-06-2020,13125,RM,Quilicura,3887
08-06-2020,13126,RM,Quinta Normal,2088
08-06-2020,13127,RM,Recoleta,4358
08-06-2020,13128,RM,Renca,2504
08-06-2020,13401,RM,San Bernardo,3845
08-06-2020,13129,RM,San Joaquín,2255
08-06-2020,13203,RM,San José de Maipo,277
08-06-2020,13130,RM,San Miguel,2286
08-06-2020,13505,RM,San Pedro,49
08-06-2020,13131,RM,San Ramón,2107
08-06-2020,13101,RM,Santiago,7786
08-06-2020,13601,RM,Talagante,432
08-06-2020,13303,RM,Tiltil,140
08-06-2020,13132,RM,Vitacura,859
08-06-2020,6302,LI,Chépica,8
08-06-2020,6303,LI,Chimbarongo,32
08-06-2020,6102,LI,Codegua,14
08-06-2020,6103,LI,Coinco,19
08-06-2020,6104,LI,Coltauco,30
08-06-2020,6105,LI,Doñihue,45
08-06-2020,6106,LI,Graneros,61
08-06-2020,6202,LI,La Estrella,1
08-06-2020,6107,LI,Las Cabras,23
08-06-2020,6203,LI,Litueche,14
08-06-2020,6304,LI,Lolol,11
08-06-2020,6108,LI,Machalí,88
08-06-2020,6109,LI,Malloa,4
08-06-2020,6204,LI,Marchihue,4
08-06-2020,6110,LI,Mostazal,30
08-06-2020,6305,LI,Nancagua,18
08-06-2020,6205,LI,Navidad,18
08-06-2020,6111,LI,Olivar,27
08-06-2020,6306,LI,Palmilla,4
08-06-2020,6206,LI,Paredones,3
08-06-2020,6307,LI,Peralillo,9
08-06-2020,6112,LI,Peumo,8
08-06-2020,6113,LI,Pichidegua,12
08-06-2020,6201,LI,Pichilemu,14
08-06-2020,6308,LI,Placilla,13
08-06-2020,6309,LI,Pumanque,1
08-06-2020,6114,LI,Quinta de Tilcoco,4
08-06-2020,6101,LI,Rancagua,547
08-06-2020,6115,LI,Rengo,51
08-06-2020,6116,LI,Requínoa,36
08-06-2020,6301,LI,San Fernando,57
08-06-2020,6117,LI,San Vicente,52
08-06-2020,6310,LI,Santa Cruz,22
08-06-2020,7201,ML,Cauquenes,143
08-06-2020,7202,ML,Chanco,6
08-06-2020,7402,ML,Colbún,46
08-06-2020,7102,ML,Constitución,42
08-06-2020,7103,ML,Curepto,13
08-06-2020,7301,ML,Curicó,534
08-06-2020,7104,ML,Empedrado,1
08-06-2020,7302,ML,Hualañé,63
08-06-2020,7303,ML,Licantén,2
08-06-2020,7401,ML,Linares,107
08-06-2020,7403,ML,Longaví,49
08-06-2020,7105,ML,Maule,90
08-06-2020,7304,ML,Molina,46
08-06-2020,7404,ML,Parral,106
08-06-2020,7106,ML,Pelarco,26
08-06-2020,7203,ML,Pelluhue,12
08-06-2020,7107,ML,Pencahue,14
08-06-2020,7305,ML,Rauco,17
08-06-2020,7405,ML,Retiro,59
08-06-2020,7108,ML,Río Claro,22
08-06-2020,7306,ML,Romeral,53
08-06-2020,7307,ML,Sagrada Familia,14
08-06-2020,7109,ML,San Clemente,88
08-06-2020,7406,ML,San Javier,82
08-06-2020,7110,ML,San Rafael,59
08-06-2020,7101,ML,Talca,433
08-06-2020,7308,ML,Teno,22
08-06-2020,7309,ML,Vichuquén,0
08-06-2020,7407,ML,Villa Alegre,17
08-06-2020,7408,ML,Yerbas Buenas,48
08-06-2020,16102,NB,Bulnes,197
08-06-2020,16101,NB,Chillán,700
08-06-2020,16103,NB,Chillán Viejo,115
08-06-2020,16202,NB,Cobquecura,0
08-06-2020,16203,NB,Coelemu,29
08-06-2020,16302,NB,Coihueco,54
08-06-2020,16104,NB,El Carmen,27
08-06-2020,16204,NB,Ninhue,11
08-06-2020,16303,NB,Ñiquén,28
08-06-2020,16105,NB,Pemuco,16
08-06-2020,16106,NB,Pinto,17
08-06-2020,16205,NB,Portezuelo,7
08-06-2020,16107,NB,Quillón,76
08-06-2020,16201,NB,Quirihue,21
08-06-2020,16206,NB,Ránquil,10
08-06-2020,16301,NB,San Carlos,113
08-06-2020,16304,NB,San Fabián,8
08-06-2020,16108,NB,San Ignacio,33
08-06-2020,16305,NB,San Nicolás,35
08-06-2020,16207,NB,Treguaco,2
08-06-2020,16109,NB,Yungay,67
08-06-2020,8314,BI,Alto Biobío,120
08-06-2020,8302,BI,Antuco,19
08-06-2020,8202,BI,Arauco,75
08-06-2020,8303,BI,Cabrero,34
08-06-2020,8203,BI,Cañete,20
08-06-2020,8103,BI,Chiguayante,126
08-06-2020,8101,BI,Concepción,385
08-06-2020,8204,BI,Contulmo,1
08-06-2020,8102,BI,Coronel,216
08-06-2020,8205,BI,Curanilahue,13
08-06-2020,8104,BI,Florida,5
08-06-2020,8112,BI,Hualpén,184
08-06-2020,8105,BI,Hualqui,50
08-06-2020,8304,BI,Laja,67
08-06-2020,8201,BI,Lebu,8
08-06-2020,8206,BI,Los Álamos,3
08-06-2020,8301,BI,Los Ángeles,327
08-06-2020,8106,BI,Lota,70
08-06-2020,8305,BI,Mulchén,24
08-06-2020,8306,BI,Nacimiento,42
08-06-2020,8307,BI,Negrete,43
08-06-2020,8107,BI,Penco,63
08-06-2020,8308,BI,Quilaco,3
08-06-2020,8309,BI,Quilleco,5
08-06-2020,8108,BI,San Pedro de la Paz,236
08-06-2020,8310,BI,San Rosendo,5
08-06-2020,8311,BI,Santa Bárbara,43
08-06-2020,8109,BI,Santa Juana,8
08-06-2020,8110,BI,Talcahuano,262
08-06-2020,8207,BI,Tirúa,4
08-06-2020,8111,BI,Tomé,107
08-06-2020,8312,BI,Tucapel,35
08-06-2020,8313,BI,Yumbel,35
08-06-2020,9201,AR,Angol,185
08-06-2020,9102,AR,Carahue,69
08-06-2020,9121,AR,Cholchol,22
08-06-2020,9202,AR,Collipulli,34
08-06-2020,9103,AR,Cunco,39
08-06-2020,9203,AR,Curacautín,8
08-06-2020,9104,AR,Curarrehue,4
08-06-2020,9204,AR,Ercilla,16
08-06-2020,9105,AR,Freire,81
08-06-2020,9106,AR,Galvarino,61
08-06-2020,9107,AR,Gorbea,25
08-06-2020,9108,AR,Lautaro,94
08-06-2020,9109,AR,Loncoche,46
08-06-2020,9205,AR,Lonquimay,64
08-06-2020,9206,AR,Los Sauces,6
08-06-2020,9207,AR,Lumaco,14
08-06-2020,9110,AR,Melipeuco,8
08-06-2020,9111,AR,Nueva Imperial,64
08-06-2020,9112,AR,Padre Las Casas,165
08-06-2020,9113,AR,Perquenco,11
08-06-2020,9114,AR,Pitrufquén,63
08-06-2020,9115,AR,Pucón,52
08-06-2020,9208,AR,Purén,9
08-06-2020,9209,AR,Renaico,26
08-06-2020,9116,AR,Saavedra,91
08-06-2020,9101,AR,Temuco,849
08-06-2020,9117,AR,Teodoro Schmidt,10
08-06-2020,9118,AR,Toltén,16
08-06-2020,9210,AR,Traiguén,19
08-06-2020,9211,AR,Victoria,120
08-06-2020,9119,AR,Vilcún,96
08-06-2020,9120,AR,Villarrica,35
08-06-2020,14102,LR,Corral,18
08-06-2020,14202,LR,Futrono,43
08-06-2020,14201,LR,La Unión,52
08-06-2020,14203,LR,Lago Ranco,2
08-06-2020,14103,LR,Lanco,10
08-06-2020,14104,LR,Los Lagos,24
08-06-2020,14105,LR,Máfil,3
08-06-2020,14106,LR,Mariquina,16
08-06-2020,14107,LR,Paillaco,25
08-06-2020,14108,LR,Panguipulli,33
08-06-2020,14204,LR,Río Bueno,18
08-06-2020,14101,LR,Valdivia,189
08-06-2020,10202,LL,Ancud,86
08-06-2020,10102,LL,Calbuco,8
08-06-2020,10201,LL,Castro,8
08-06-2020,10401,LL,Chaitén,1
08-06-2020,10203,LL,Chonchi,0
08-06-2020,10103,LL,Cochamó,1
08-06-2020,10204,LL,Curaco de Vélez,0
08-06-2020,10205,LL,Dalcahue,6
08-06-2020,10104,LL,Fresia,0
08-06-2020,10105,LL,Frutillar,12
08-06-2020,10402,LL,Futaleufú,1
08-06-2020,10403,LL,Hualaihué,4
08-06-2020,10107,LL,Llanquihue,6
08-06-2020,10106,LL,Los Muermos,2
08-06-2020,10108,LL,Maullín,15
08-06-2020,10301,LL,Osorno,399
08-06-2020,10404,LL,Palena,0
08-06-2020,10101,LL,Puerto Montt,213
08-06-2020,10302,LL,Puerto Octay,5
08-06-2020,10109,LL,Puerto Varas,37
08-06-2020,10206,LL,Puqueldón,0
08-06-2020,10303,LL,Purranque,68
08-06-2020,10304,LL,Puyehue,11
08-06-2020,10207,LL,Queilén,0
08-06-2020,10208,LL,Quellón,1
08-06-2020,10209,LL,Quemchi,14
08-06-2020,10210,LL,Quinchao,1
08-06-2020,10305,LL,Río Negro,32
08-06-2020,10306,LL,San Juan de la Costa,34
08-06-2020,10307,LL,San Pablo,12
08-06-2020,11201,AI,Aisén,4
08-06-2020,11401,AI,Chile Chico,1
08-06-2020,11202,AI,Cisnes,0
08-06-2020,11301,AI,Cochrane,0
08-06-2020,11101,AI,Coyhaique,12
08-06-2020,11203,AI,Guaitecas,0
08-06-2020,11102,AI,Lago Verde,0
08-06-2020,11302,AI,O'Higgins,0
08-06-2020,11402,AI,Río Ibáñez,0
08-06-2020,11303,AI,Tortel,0
08-06-2020,12202,MA,Antártica,0
08-06-2020,12201,MA,Cabo de Hornos,21
08-06-2020,12102,MA,Laguna Blanca,0
08-06-2020,12401,MA,Natales,14
08-06-2020,12301,MA,Porvenir,9
08-06-2020,12302,MA,Primavera,1
08-06-2020,12101,MA,Punta Arenas,1039
08-06-2020,12103,MA,Río Verde,0
08-06-2020,12104,MA,San Gregorio,2
08-06-2020,12303,MA,Timaukel,0
08-06-2020,12402,MA,Torres del Paine,0
12-06-2020,15101,AP,Arica,1046
12-06-2020,15102,AP,Camarones,0
12-06-2020,15202,AP,General Lagos,0
12-06-2020,15201,AP,Putre,2
12-06-2020,1107,TA,Alto Hospicio,1345
12-06-2020,1402,TA,Camiña,10
12-06-2020,1403,TA,Colchane,10
12-06-2020,1404,TA,Huara,40
12-06-2020,1101,TA,Iquique,2142
12-06-2020,1405,TA,Pica,60
12-06-2020,1401,TA,Pozo Almonte,192
12-06-2020,2101,AN,Antofagasta,2106
12-06-2020,2201,AN,Calama,1138
12-06-2020,2302,AN,María Elena,172
12-06-2020,2102,AN,Mejillones,280
12-06-2020,2202,AN,Ollagüe,0
12-06-2020,2203,AN,San Pedro de Atacama,14
12-06-2020,2103,AN,Sierra Gorda,26
12-06-2020,2104,AN,Taltal,41
12-06-2020,2301,AN,Tocopilla,44
12-06-2020,3302,AT,Alto del Carmen,2
12-06-2020,3102,AT,Caldera,13
12-06-2020,3201,AT,Chañaral,3
12-06-2020,3101,AT,Copiapó,259
12-06-2020,3202,AT,Diego de Almagro,19
12-06-2020,3303,AT,Freirina,2
12-06-2020,3304,AT,Huasco,8
12-06-2020,3103,AT,Tierra Amarilla,30
12-06-2020,3301,AT,Vallenar,84
12-06-2020,4103,CO,Andacollo,25
12-06-2020,4202,CO,Canela,6
12-06-2020,4302,CO,Combarbalá,20
12-06-2020,4102,CO,Coquimbo,470
12-06-2020,4201,CO,Illapel,53
12-06-2020,4104,CO,La Higuera,3
12-06-2020,4101,CO,La Serena,350
12-06-2020,4203,CO,Los Vilos,11
12-06-2020,4303,CO,Monte Patria,82
12-06-2020,4301,CO,Ovalle,329
12-06-2020,4105,CO,Paiguano,4
12-06-2020,4304,CO,Punitaqui,31
12-06-2020,4305,CO,Río Hurtado,13
12-06-2020,4204,CO,Salamanca,42
12-06-2020,4106,CO,Vicuña,21
12-06-2020,5602,VS,Algarrobo,67
12-06-2020,5402,VS,Cabildo,36
12-06-2020,5502,VS,Calera,112
12-06-2020,5302,VS,Calle Larga,90
12-06-2020,5603,VS,Cartagena,66
12-06-2020,5102,VS,Casablanca,58
12-06-2020,5702,VS,Catemu,38
12-06-2020,5103,VS,Concón,105
12-06-2020,5604,VS,El Quisco,82
12-06-2020,5605,VS,El Tabo,72
12-06-2020,5503,VS,Hijuelas,38
12-06-2020,5201,VS,Isla de Pascua,5
12-06-2020,5104,VS,Juan Fernández,0
12-06-2020,5504,VS,La Cruz,49
12-06-2020,5401,VS,La Ligua,50
12-06-2020,5802,VS,Limache,179
12-06-2020,5703,VS,Llaillay,98
12-06-2020,5301,VS,Los Andes,323
12-06-2020,5506,VS,Nogales,28
12-06-2020,5803,VS,Olmué,28
12-06-2020,5704,VS,Panquehue,20
12-06-2020,5403,VS,Papudo,17
12-06-2020,5404,VS,Petorca,23
12-06-2020,5105,VS,Puchuncaví,35
12-06-2020,5705,VS,Putaendo,63
12-06-2020,5501,VS,Quillota,214
12-06-2020,5801,VS,Quilpué,368
12-06-2020,5107,VS,Quintero,148
12-06-2020,5303,VS,Rinconada,67
12-06-2020,5601,VS,San Antonio,616
12-06-2020,5304,VS,San Esteban,53
12-06-2020,5701,VS,San Felipe,356
12-06-2020,5706,VS,Santa María,59
12-06-2020,5606,VS,Santo Domingo,78
12-06-2020,5101,VS,Valparaíso,1114
12-06-2020,5804,VS,Villa Alemana,326
12-06-2020,5109,VS,Viña del Mar,1168
12-06-2020,5405,VS,Zapallar,3
12-06-2020,13502,RM,Alhué,16
12-06-2020,13402,RM,Buin,978
12-06-2020,13403,RM,Calera de Tango,186
12-06-2020,13102,RM,Cerrillos,1410
12-06-2020,13103,RM,Cerro Navia,2576
12-06-2020,13301,RM,Colina,2267
12-06-2020,13104,RM,Conchalí,2855
12-06-2020,13503,RM,Curacaví,444
12-06-2020,13105,RM,El Bosque,2784
12-06-2020,13602,RM,El Monte,317
12-06-2020,13106,RM,Estación Central,3333
12-06-2020,13107,RM,Huechuraba,1827
12-06-2020,13108,RM,Independencia,4056
12-06-2020,13603,RM,Isla de Maipo,174
12-06-2020,13109,RM,La Cisterna,1671
12-06-2020,13110,RM,La Florida,6879
12-06-2020,13111,RM,La Granja,3651
12-06-2020,13112,RM,La Pintana,4674
12-06-2020,13113,RM,La Reina,1110
12-06-2020,13302,RM,Lampa,1437
12-06-2020,13114,RM,Las Condes,3370
12-06-2020,13115,RM,Lo Barnechea,1657
12-06-2020,13116,RM,Lo Espejo,2103
12-06-2020,13117,RM,Lo Prado,1810
12-06-2020,13118,RM,Macul,2473
12-06-2020,13119,RM,Maipú,6272
12-06-2020,13504,RM,María Pinto,97
12-06-2020,13501,RM,Melipilla,1286
12-06-2020,13120,RM,Ñuñoa,2955
12-06-2020,13604,RM,Padre Hurtado,692
12-06-2020,13404,RM,Paine,515
12-06-2020,13121,RM,Pedro Aguirre Cerda,1962
12-06-2020,13605,RM,Peñaflor,831
12-06-2020,13122,RM,Peñalolén,6360
12-06-2020,13202,RM,Pirque,418
12-06-2020,13123,RM,Providencia,1737
12-06-2020,13124,RM,Pudahuel,3906
12-06-2020,13201,RM,Puente Alto,10804
12-06-2020,13125,RM,Quilicura,4591
12-06-2020,13126,RM,Quinta Normal,2511
12-06-2020,13127,RM,Recoleta,4716
12-06-2020,13128,RM,Renca,2884
12-06-2020,13401,RM,San Bernardo,4688
12-06-2020,13129,RM,San Joaquín,2534
12-06-2020,13203,RM,San José de Maipo,319
12-06-2020,13130,RM,San Miguel,2597
12-06-2020,13505,RM,San Pedro,58
12-06-2020,13131,RM,San Ramón,2332
12-06-2020,13101,RM,Santiago,8818
12-06-2020,13601,RM,Talagante,518
12-06-2020,13303,RM,Tiltil,185
12-06-2020,13132,RM,Vitacura,936
12-06-2020,6302,LI,Chépica,9
12-06-2020,6303,LI,Chimbarongo,42
12-06-2020,6102,LI,Codegua,18
12-06-2020,6103,LI,Coinco,23
12-06-2020,6104,LI,Coltauco,33
12-06-2020,6105,LI,Doñihue,50
12-06-2020,6106,LI,Graneros,72
12-06-2020,6202,LI,La Estrella,3
12-06-2020,6107,LI,Las Cabras,23
12-06-2020,6203,LI,Litueche,18
12-06-2020,6304,LI,Lolol,12
12-06-2020,6108,LI,Machalí,100
12-06-2020,6109,LI,Malloa,8
12-06-2020,6204,LI,Marchihue,4
12-06-2020,6110,LI,Mostazal,34
12-06-2020,6305,LI,Nancagua,27
12-06-2020,6205,LI,Navidad,20
12-06-2020,6111,LI,Olivar,30
12-06-2020,6306,LI,Palmilla,6
12-06-2020,6206,LI,Paredones,4
12-06-2020,6307,LI,Peralillo,21
12-06-2020,6112,LI,Peumo,9
12-06-2020,6113,LI,Pichidegua,15
12-06-2020,6201,LI,Pichilemu,15
12-06-2020,6308,LI,Placilla,16
12-06-2020,6309,LI,Pumanque,1
12-06-2020,6114,LI,Quinta de Tilcoco,5
12-06-2020,6101,LI,Rancagua,742
12-06-2020,6115,LI,Rengo,82
12-06-2020,6116,LI,Requínoa,43
12-06-2020,6301,LI,San Fernando,71
