ID_C_AUC,NOMBRE,COD_REGION,COD_COMUNA,COMUNA,X1,Y1,X2,Y2,X3,Y3,X4,Y4
7057,Gran Concepción,8,8110,TALCAHUANO,-8138727.79227762,-4405896.68313094,-8139971.79218103,-4405842.86105764,-8139918.14158442,-4404593.56398463,-8138674.2861091,-4404647.36224619
7058,Gran Concepción,8,8110,TALCAHUANO,-8137483.76863733,-4405950.36011162,-8138727.79227762,-4405896.68313094,-8138674.2861091,-4404647.36224619,-8137430.4069078,-4404701.01547896
7059,Gran Concepción,8,8110,TALCAHUANO,-8136239.72132389,-4406003.89198875,-8137483.76863733,-4405950.36011162,-8137430.4069078,-4404701.01547896,-8136186.50404422,-4404754.52367204
7060,Gran Concepción,8,8110,TALCAHUANO,-8134995.65040104,-4406057.27875146,-8136239.72132389,-4406003.89198875,-8136186.50404422,-4404754.52367204,-8134942.57758207,-4404807.88681456
7061,Gran Concepción,8,8110,TALCAHUANO,-8133751.55593252,-4406110.52038889,-8134995.65040104,-4406057.27875146,-8134942.57758207,-4404807.88681456,-8133698.62758506,-4404861.10489565
7062,Gran Concepción,8,8110,TALCAHUANO,-8132507.43798209,-4406163.61689021,-8133751.55593252,-4406110.52038889,-8133698.62758506,-4404861.10489565,-8132454.6541169,-4404914.17790451
7063,Gran Concepción,8,8110,TALCAHUANO,-8131263.29661349,-4406216.56824463,-8132507.43798209,-4406163.61689021,-8132454.6541169,-4404914.17790451,-8131210.65724134,-4404967.10583035
7064,Gran Concepción,8,8107,PENCO,-8127530.73263644,-4406374.5513189,-8128774.94387688,-4406322.0354697,-8128722.59352295,-4405072.52638992,-8127478.52680763,-4405125.01900223
7065,Gran Concepción,8,8107,PENCO,-8126286.49823294,-4406426.9219783,-8127530.73263644,-4406374.5513189,-8127478.52680763,-4405125.01900223,-8126234.43693988,-4405177.36648863
7066,Tres Esquinas,16,16102,BULNES,-8037890.62653177,-4409773.50281143,-8039136.34202385,-4409731.46611755,-8039094.42293025,-4408480.44775834,-8037848.85265468,-4408522.4658347
7067,Tres Esquinas,16,16102,BULNES,-8036644.89248785,-4409815.39362313,-8037890.62653177,-4409773.50281143,-8037848.85265468,-4408522.4658347,-8036603.26383581,-4408564.33809327
7068,San Ignacio,16,16108,SAN IGNACIO,-8019202.70393846,-4410386.54262555,-8020448.69095584,-4410346.69504834,-8020408.95099287,-4409095.4041905,-8019163.10931695,-4409135.23411674
7069,San Ignacio,16,16108,SAN IGNACIO,-8017956.69933409,-4410426.24419549,-8019202.70393846,-4410386.54262555,-8019163.10931695,-4409135.23411674,-8017917.25006215,-4409174.91810019
7070,Caleta Lenga,8,8112,HUALPÉN,-8145001.80540644,-4406875.46701903,-8146245.83010667,-4406820.89550543,-8146191.43341496,-4405571.57468576,-8144947.55315159,-4405626.12205747
7071,Caleta Lenga,8,8112,HUALPÉN,-8145001.80540644,-4406875.46701903,-8144947.55315159,-4405626.12205747,-8143703.64883283,-4405680.52439156,-8143757.75663977,-4406929.89343117
7072,Gran Concepción,8,8112,HUALPÉN,-8140025.46657824,-4407092.30194835,-8141269.58716193,-4407038.31090686,-8141215.76828384,-4405788.89390266,-8139971.79218103,-4405842.86105764
7073,Gran Concepción,8,8110,TALCAHUANO,-8138781.32218301,-4407146.14784431,-8140025.46657824,-4407092.30194835,-8139971.79218103,-4405842.86105764,-8138727.79227762,-4405896.68313094
7074,Gran Concepción,8,8110,TALCAHUANO,-8137537.15404001,-4407199.84858377,-8138781.32218301,-4407146.14784431,-8138727.79227762,-4405896.68313094,-8137483.76863733,-4405950.36011162
7075,Gran Concepción,8,8110,TALCAHUANO,-8136292.96221298,-4407253.4041558,-8137537.15404001,-4407199.84858377,-8137483.76863733,-4405950.36011162,-8136239.72132389,-4406003.89198875
7076,Gran Concepción,8,8110,TALCAHUANO,-8135048.74676568,-4407306.81454953,-8136292.96221298,-4407253.4041558,-8136239.72132389,-4406003.89198875,-8134995.65040104,-4406057.27875146
7077,Gran Concepción,8,8110,TALCAHUANO,-8133804.50776191,-4407360.07975409,-8135048.74676568,-4407306.81454953,-8134995.65040104,-4406057.27875146,-8133751.55593252,-4406110.52038889
7078,Gran Concepción,8,8110,TALCAHUANO,-8132560.24526542,-4407413.19975863,-8133804.50776191,-4407360.07975409,-8133751.55593252,-4406110.52038889,-8132507.43798209,-4406163.61689021
7079,Gran Concepción,8,8110,TALCAHUANO,-8131315.95934002,-4407466.17455237,-8132560.24526542,-4407413.19975863,-8132507.43798209,-4406163.61689021,-8131263.29661349,-4406216.56824463
7080,Gran Concepción,8,8107,PENCO,-8128827.31745765,-4407571.68846432,-8130071.65004949,-4407519.00412451,-8130019.13189049,-4406269.37444137,-8128774.94387688,-4406322.0354697
7081,Gran Concepción,8,8107,PENCO,-8127582.96162829,-4407624.22756107,-8128827.31745765,-4407571.68846432,-8128774.94387688,-4406322.0354697,-8127530.73263644,-4406374.5513189
7082,Gran Concepción,8,8107,PENCO,-8127582.96162829,-4407624.22756107,-8127530.73263644,-4406374.5513189,-8126286.49823294,-4406426.9219783,-8126338.58262524,-4407676.62140407
